SPD,ANG,TRQ,ANOMALY
54,-41,2443,0
54,-57,2441,0
53.5,-68,2400,0
53.5,-66,2441,0
53.5,-68,2423,0
53.5,-74,2443,0
53.5,-78,2374,0
53.5,-70,2393,0
53.5,-82,2379,0
53.5,-78,2392,0
53.5,-70,2406,0
53.5,-72,2394,0
53.5,-74,2402,0
53.5,-76,2385,0
53.5,-82,2381,0
53.5,-80,2396,0
53.5,-78,2377,0
53.5,-78,2397,0
54,-78,2380,0
54,-78,2396,0
54,-78,2374,0
54,-64,2423,0
54,-34,2443,0
54.5,68,2439,0
54.5,68,2409,0
54.5,63,2415,0
53.5,0,2441,0
53.5,-65,2458,0
53.5,-67,2379,0
53.5,-71,2460,0
53.5,-75,2441,0
53.5,-70,2387,0
53.5,-67,2399,0
53.5,-66,2393,0
53.5,-73,2403,0
53.5,-74,2410,0
53.5,-75,2389,0
53.5,-74,2383,0
53.5,-69,2426,0
53.5,-75,2402,0
53.5,-70,2407,0
53.5,-67,2440,0
53.5,-63,2410,0
53.5,-67,2422,0
53.5,-73,2428,0
53.5,-74,2400,0
53.5,-72,2436,0
53.5,-74,2378,0
53.5,-70,2398,0
53.5,-69,2375,0
53.5,-71,2435,0
53.5,-72,2412,0
53.5,-73,2415,0
53.5,-77,2411,0
53.5,-80,2387,0
53.5,-83,2373,0
53.5,-82,2390,0
53.5,-84,2389,0
53.5,-88,2377,0
53.5,-88,2393,0
53.5,-93,2408,0
53.5,-96,2402,0
53.5,-96,2405,0
53.5,-95,2415,0
53.5,-94,2392,0
53.5,-94,2385,0
53.5,-94,2414,0
53.5,-92,2383,0
53.5,-93,2383,0
53.5,-88,2396,0
53.5,-88,2372,0
53.5,-88,2391,0
53.5,-87,2378,0
53.5,-85,2387,0
53.5,-83,2384,0
53.5,-84,2391,0
53.5,-84,2380,0
53.5,-85,2389,0
53.5,-81,2377,0
53.5,-73,2418,0
53.5,-68,2425,0
53.5,-65,2444,0
54.5,66,2472,0
54.5,66,2390,0
54.5,68,2435,0
54.5,70,2449,0
54.5,70,2404,0
54.5,67,2471,0
55,67,2471,0
55,67,2404,0
55,68,2487,0
55,67,2449,0
55,66,2491,0
55,65,2432,0
55,65,2462,0
55,69,2445,0
55,69,2458,0
55,67,2483,0
55,65,2423,0
55,66,2460,0
55,67,2420,0
55,66,2482,0
55,76,2500,0
55,77,2476,0
55,70,2394,0
55,72,2552,0
55,72,2538,0
55,73,2560,0
55,73,2499,0
55,70,2546,0
55,68,2518,0
55,69,2462,0
55,67,2432,0
55,68,2458,0
55,-72,2460,0
55,-72,2447,0
55,-71,2428,0
55,-75,2422,0
55,-78,2392,0
55,-67,2399,0
55,-68,2385,0
55,-74,2379,0
55,-76,2375,0
55,-81,2389,0
55,-74,2380,0
55,-76,2406,0
55,-85,2392,0
55,-80,2402,0
55,-81,2375,0
55,-80,2378,0
55,-72,2388,0
55,-72,2403,0
55,-71,2421,0
55,-80,2412,0
55,-80,2380,0
55,-79,2387,0
55,-78,2385,0
55,-77,2402,0
55,-76,2386,0
55,-78,2400,0
55.5,67,2430,0
55.5,70,2471,0
55.5,70,2441,0
55.5,69,2445,0
55.5,69,2453,0
55.5,70,2430,0
55.5,69,2470,0
55.5,70,2473,0
55.5,71,2410,0
55.5,-72,2435,0
55.5,-79,2440,0
55.5,-80,2389,0
55.5,-71,2400,0
55.5,-68,2420,0
55.5,-76,2383,0
55.5,-75,2398,0
55.5,-69,2389,0
55.5,-76,2376,0
55.5,-69,2377,0
55.5,-65,2409,0
58.5,-65,2471,0
58,-76,2459,0
57.5,-88,2393,0
57.5,-70,2376,0
56,-79,2426,0
56,-79,2395,0
56,-69,2470,0
56,-72,2403,0
58.5,-66,2454,0
58.5,-66,2433,0
58.5,-68,2425,0
58.5,-72,2381,0
58.5,-66,2396,0
59,-66,2389,0
59,-69,2441,0
59,-68,2390,0
59,-65,2476,0
59,-71,2458,0
58.5,-76,2423,0
58.5,-64,2461,0
58,69,2432,0
58,71,2404,0
58,74,2433,0
58,73,2389,0
58,74,2468,0
58,74,2416,0
58,74,2459,0
58,62,2457,0
58.5,73,2447,0
58.5,73,2444,0
58.5,73,2469,0
59,-66,2424,0
59,-70,2407,0
59,-62,2464,0
60,-62,2459,0
60,-61,2444,0
60,-73,2462,0
57.5,-62,2407,0
58,70,2459,0
58,71,2386,0
58,79,2440,0
58,85,2470,0
58,81,2380,0
58,72,2404,0
58,-78,2471,0
58.5,-76,2463,0
58.5,-82,2409,0
58.5,-62,2415,0
59.5,-70,2479,0
59.5,-70,2468,0
59.5,-66,2437,0
59.5,-63,2401,0
59.5,66,2471,0
59.5,67,2416,0
59.5,65,2440,0
59.5,66,2455,0
59.5,67,2464,0
59.5,70,2456,0
59.5,71,2478,0
59.5,70,2398,0
59.5,72,2477,0
59.5,69,2483,0
59.5,65,2457,0
59.5,67,2479,0
59.5,68,2453,0
59.5,68,2464,0
59,-69,2475,0
58,-82,2422,0
58,-82,2385,0
58,-82,2418,0
58,-81,2413,0
57.5,-63,2440,0
57.5,69,2448,0
57.5,73,2471,0
57.5,71,2465,0
57.5,71,2460,0
57.5,70,2446,0
57.5,70,2441,0
57.5,-64,2453,0
57.5,-72,2382,0
57.5,75,2473,0
57.5,76,2462,0
57.5,77,2455,0
57.5,77,2491,0
57.5,73,2536,0
57.5,70,2396,0
57.5,74,2524,0
57.5,74,2477,0
57.5,71,2600,0
57.5,67,2403,0
59,-63,2420,0
59.5,72,2449,0
59.5,72,2411,0
59.5,72,2453,0
59.5,73,2454,0
59.5,72,2442,0
59.5,73,2433,0
59.5,73,2449,0
59.5,75,2489,0
59.5,75,2429,0
59.5,71,2463,0
60,-65,2461,0
60,-70,2458,0
60,-69,2447,0
60,-66,2440,0
60,-70,2401,0
60,-73,2465,0
60,-77,2419,0
60,-77,2428,0
60,-72,2373,0
60,-68,2388,0
60,-65,2434,0
59.5,-65,2467,0
59.5,-65,2455,0
59.5,-68,2402,0
60,-71,2471,0
59.5,-74,2466,0
59.5,-73,2379,0
60,-83,2393,0
59,-67,2374,0
59,-68,2393,0
59,-68,2382,0
59,-65,2378,0
58.5,-65,2454,0
58.5,-72,2478,0
58.5,-68,2481,0
59,-66,2404,0
58,-80,2439,0
56.5,-80,2423,0
56.5,-77,2434,0
56.5,-68,2425,0
58.5,-72,2444,0
57.5,69,2471,0
57.5,70,2486,0
57.5,67,2419,0
57.5,69,2460,0
57.5,69,2442,0
56.5,-65,2444,0
56.5,-66,2478,0
56.5,-65,2423,0
56.5,-65,2397,0
56.5,69,2444,0
56.5,62,2431,0
56.5,-76,2427,0
56.5,-69,2388,0
56.5,-69,2469,0
56.5,-72,2428,0
56.5,-79,2397,0
56.5,-72,2377,0
57,-68,2429,0
57,-71,2450,0
57,-72,2470,0
57,-69,2472,0
57,-71,2467,0
57,-73,2441,0
57,-70,2401,0
57.5,-71,2438,0
56.5,70,2376,0
56.5,65,2452,0
56.5,66,2446,0
56.5,67,2416,0
56.5,68,2403,0
56.5,66,2413,0
56.5,65,2495,0
57.5,-64,2448,0
58.5,-66,2479,0
58.5,-68,2388,0
59,-79,2372,0
59,-81,2393,0
59,-80,2383,0
59,-69,2422,0
59.5,67,2411,0
59.5,67,2454,0
59.5,68,2407,0
59.5,70,2438,0
59.5,73,2459,0
59.5,74,2454,0
59.5,73,2432,0
59.5,73,2408,0
59.5,71,2473,0
59.5,73,2456,0
59.5,71,2450,0
59.5,71,2420,0
59.5,64,2423,0
59,-68,2445,0
59.5,-69,2440,0
59.5,-63,2413,0
60,-65,2471,0
60,-65,2450,0
59.5,-74,2443,0
59.5,-75,2472,0
59.5,-74,2457,0
59.5,-73,2391,0
59.5,-77,2434,0
59,-77,2382,0
59,-74,2434,0
58,65,2463,0
59,-80,2410,0
59,-68,2477,0
59.5,-71,2464,0
59.5,-71,2459,0
59,-65,2401,0
58.5,-88,2373,0
58.5,-90,2378,0
57.5,-61,2412,0
57,-74,2375,0
57,-77,2394,0
57,-77,2382,0
57.5,-76,2422,0
57.5,-61,2396,0
58,-35,2444,0
59.5,-67,2395,0
59.5,-76,2447,0
59.5,-78,2415,0
59.5,-81,2396,0
59.5,-82,2394,0
59.5,-82,2388,0
58.5,-82,2391,0
57.5,-62,2455,0
58,-81,2417,0
58,-71,2372,0
58,-62,2427,0
59,-74,2447,0
59,-70,2460,0
59,-71,2377,0
59,-64,2393,0
56,-71,2438,0
56,-70,2437,0
56,-89,2388,0
56,-88,2374,0
56,-86,2381,0
56,-84,2399,0
55,-47,2441,0
55,-16,2441,0
56,-66,2440,0
55.5,-76,2422,0
55.5,-70,2411,0
55.5,-76,2409,0
55.5,-78,2406,0
55.5,-76,2382,0
55.5,-68,2396,0
55.5,-69,2425,0
55.5,-64,2472,0
55.5,-65,2400,0
56,-72,2429,0
56,-72,2393,0
56,-70,2404,0
56,-75,2410,0
56,-76,2407,0
56,-80,2407,0
56,-81,2394,0
56,-68,2397,0
56,-65,2398,0
59,-68,2392,0
59.5,-72,2435,0
59.5,-70,2484,0
59,-68,2474,0
59.5,-76,2393,0
59,-64,2423,0
55,-67,2408,0
55,-72,2419,0
55,-73,2429,0
55,-70,2387,0
55,-75,2426,0
55,-67,2397,0
57,-67,2437,0
57,-76,2446,0
57,-73,2438,0
57,-67,2405,0
57.5,69,2461,0
57.5,71,2473,0
57.5,65,2486,0
57.5,31,2444,0
57.5,-49,2444,0
57.5,-67,2476,0
57.5,-76,2466,0
59,29,2444,0
59,67,2432,0
59,22,2444,0
59,67,2440,0
59,67,2457,0
59,67,2471,0
59.5,68,2445,0
59.5,67,2451,0
59.5,69,2403,0
59.5,70,2510,0
59.5,71,2490,0
59.5,71,2447,0
59.5,71,2484,0
59.5,70,2403,0
59.5,64,2474,0
59.5,46,2444,0
59.5,21,2444,0
58.5,68,2489,0
58.5,65,2476,0
57.5,5,2444,0
57.5,-65,2479,0
58,-65,2476,0
58,-71,2482,0
59.5,-71,2473,0
59.5,-72,2467,0
59.5,-71,2411,0
59.5,-73,2399,0
59.5,-74,2437,0
59.5,-78,2424,0
59.5,-79,2414,0
59.5,-71,2404,0
59.5,-79,2377,0
59.5,-81,2408,0
60,-11,2444,0
59.5,68,2431,0
59.5,69,2453,0
59.5,69,2489,0
59.5,68,2433,0
59.5,68,2460,0
59.5,69,2414,0
59.5,69,2487,0
59.5,66,2416,0
59.5,65,2414,0
59.5,65,2468,0
59.5,65,2446,0
59,75,2524,0
59,72,2441,0
59,72,2437,0
59,68,2487,0
59,63,2429,0
58,38,2444,0
58,41,2444,0
58,44,2444,0
58,65,2453,0
58,70,2452,0
58,70,2434,0
58,72,2403,0
58,71,2497,0
58,75,2449,0
58,76,2421,0
58,77,2464,0
58,77,2498,0
58,76,2381,0
58,70,2525,0
58,71,2482,0
58,75,2476,0
58,75,2518,0
58,74,2445,0
58,75,2507,0
58,74,2562,0
58,73,2515,0
58,75,2426,0
58,75,2446,0
58,71,2515,0
58,73,2522,0
58,71,2422,0
58,70,2475,0
58,-69,2484,0
58,-68,2444,0
58,-72,2469,0
57.5,44,2444,0
58,13,2444,0
58.5,4,2444,0
58.5,0,2444,0
59,-2,2444,0
59,-23,2444,0
59,-38,2444,0
59,-42,2444,0
59,-48,2444,0
58.5,-67,2394,0
58,65,2486,0
58,70,2424,0
58,71,2432,0
58,73,2496,0
58,77,2446,0
58,79,2514,0
58,80,2546,0
57.5,76,2546,0
57.5,77,2518,0
57.5,78,2531,0
57.5,77,2495,0
57.5,71,2525,0
57.5,68,2423,0
57.5,76,2468,0
57.5,77,2519,0
57.5,77,2458,0
57.5,69,2420,0
57.5,30,2444,0
57.5,-31,2444,0
57.5,-32,2444,0
57,32,2444,0
57,-2,2444,0
57,12,2444,0
57,51,2444,0
57,-10,2444,0
57,-21,2444,0
57,-20,2444,0
57,-44,2444,0
57,-51,2444,0
57,-65,2456,0
57,-66,2447,0
57,-73,2450,0
57,-73,2373,0
57,-43,2444,0
57,9,2444,0
56.5,-64,2395,0
56.5,66,2494,0
56,-66,2432,0
56,-72,2446,0
56,-71,2426,0
56,-71,2455,0
56,-70,2391,0
56,-69,2468,0
56.5,-70,2385,0
57,-66,2464,0
57,-76,2420,0
57,-74,2396,0
57,-69,2476,0
57,-73,2430,0
57,-71,2394,0
57,-67,2454,0
57,-66,2462,0
57,-71,2474,0
57,-74,2443,0
58,-68,2481,0
58,-75,2461,0
58,-84,2394,0
58,-63,2426,0
58,-71,2476,0
58,-72,2471,0
56,-68,2445,0
56,-77,2414,0
56,-81,2395,0
55,-85,2389,0
55,-86,2373,0
55,-86,2385,0
55,-85,2375,0
55,-85,2378,0
55,-83,2376,0
55,-74,2398,0
55,-69,2375,0
55,-70,2443,0
55,-73,2413,0
55,-72,2393,0
55,-71,2375,0
55,-69,2417,0
55,-70,2388,0
55,-70,2441,0
55,-69,2402,0
55,-71,2422,0
55,-71,2388,0
55,-64,2456,0
54.5,-66,2451,0
54.5,-64,2473,0
54.5,-70,2473,0
54.5,-67,2455,0
54.5,-66,2470,0
54.5,-66,2430,0
54.5,-66,2454,0
54.5,-64,2393,0
54.5,-64,2468,0
54.5,66,2432,0
54.5,68,2419,0
54.5,67,2485,0
56,66,2452,0
56,67,2437,0
56,70,2485,0
56,73,2413,0
56,73,2431,0
56,73,2388,0
56,75,2468,0
56,75,2502,0
56,75,2487,0
56,75,2513,0
56,67,2399,0
56,67,2530,0
56,68,2490,0
56,70,2422,0
57,-70,2468,0
57,-64,2420,0
57,-74,2447,0
57.5,-78,2442,0
57.5,-81,2408,0
57.5,-83,2402,0
57.5,-69,2396,0
57.5,-73,2447,0
57.5,-64,2422,0
57.5,-76,2428,0
56,67,2412,0
56,66,2399,0
56,67,2432,0
56,67,2417,0
56,67,2476,0
56,69,2416,0
56,64,2433,0
56,66,2485,0
55.5,69,2416,0
55.5,67,2459,0
55.5,68,2426,0
55.5,67,2484,0
55.5,68,2411,0
55.5,74,2460,0
55.5,75,2497,0
55.5,72,2439,0
55.5,65,2422,0
55.5,66,2446,0
55.5,66,2470,0
55.5,67,2442,0
55.5,72,2406,0
55.5,71,2406,0
55.5,76,2447,0
55.5,65,2421,0
55,-28,2441,0
54.5,-72,2431,0
54.5,-72,2418,0
54.5,-64,2458,0
54.5,-78,2420,0
54.5,-78,2405,0
54.5,-76,2383,0
54.5,-78,2372,0
54.5,-78,2387,0
54.5,-76,2392,0
54.5,-77,2404,0
54.5,-80,2388,0
54.5,-79,2376,0
54.5,-79,2403,0
54.5,-79,2381,0
54.5,-85,2390,0
54.5,-90,2377,0
54.5,-90,2386,0
54.5,-88,2378,0
54.5,-91,2377,0
54.5,-104,2459,0
54.5,-82,2413,0
54.5,-96,2446,0
54.5,-87,2372,0
54.5,-88,2374,0
54.5,-83,2372,0
54.5,-84,2390,0
54.5,-93,2393,0
54.5,-87,2383,0
54.5,-85,2375,0
54.5,-93,2417,0
54.5,-84,2394,0
54.5,-64,2437,0
54.5,20,2441,0
56.5,71,2418,0
56.5,70,2418,0
57.5,69,2399,0
57.5,68,2507,0
57.5,72,2495,0
57.5,73,2414,0
58,72,2467,0
60,67,2495,0
60,69,2470,0
60,70,2461,0
60,71,2478,0
60,71,2418,0
60,71,2500,0
60,74,2406,0
60,70,2452,0
60,68,2435,0
60,65,2474,0
60,66,2493,0
60,67,2413,0
59.5,68,2446,0
59.5,65,2455,0
59.5,67,2400,0
59.5,70,2428,0
59.5,72,2483,0
59,65,2477,0
59,65,2405,0
59,-70,2439,0
58.5,-66,2441,0
58,-68,2398,0
58,-74,2456,0
57,-71,2470,0
57,-70,2381,0
57,-73,2372,0
57,-77,2419,0
58.5,66,2466,0
58.5,65,2450,0
58.5,71,2408,0
58.5,74,2417,0
58.5,73,2427,0
58.5,70,2460,0
58.5,73,2416,0
58.5,76,2439,0
58.5,67,2423,0
58.5,66,2444,0
59,-66,2474,0
59,-63,2453,0
58.5,-85,2390,0
56.5,75,2458,0
56.5,77,2444,0
56.5,75,2470,0
56.5,68,2470,0
56.5,72,2428,0
56.5,73,2515,0
56.5,72,2416,0
56.5,70,2520,0
56.5,64,2470,0
58,-69,2391,0
58,-63,2444,0
56,-64,2423,0
56,-66,2470,0
55,-68,2457,0
55,-72,2423,0
55,-75,2442,0
55,-66,2450,0
55,-67,2451,0
55,-71,2471,0
55,-75,2395,0
55,-74,2395,0
55,-69,2441,0
55,-66,2453,0
55,-64,2463,0
55,-67,2450,0
55,-65,2402,0
55,-71,2473,0
55,-71,2459,0
55,-73,2444,0
55,-73,2421,0
55,-74,2407,0
55,-75,2413,0
55,-69,2421,0
55,-71,2425,0
54.5,-69,2374,0
54.5,-70,2380,0
54.5,-69,2435,0
54.5,-73,2428,0
54.5,-69,2440,0
54.5,-68,2443,0
54.5,-70,2426,0
54.5,-70,2427,0
54.5,-71,2450,0
54.5,-70,2463,0
54.5,-71,2454,0
54.5,-69,2459,0
54.5,-67,2469,0
54.5,-68,2467,0
54.5,-73,2448,0
54.5,-74,2397,0
54.5,-72,2439,0
54.5,-72,2421,0
55,-65,2408,0
55,-69,2453,0
55,-68,2471,0
55,-67,2469,0
55,-76,2427,0
55,-71,2418,0
55,-71,2383,0
55,-71,2400,0
55,-71,2405,0
55,-71,2376,0
55,-70,2407,0
55,-66,2406,0
55,-65,2464,0
55,-65,2444,0
55,-69,2399,0
55,-75,2425,0
55,-79,2405,0
55,-79,2386,0
55,-78,2412,0
56,-73,2426,0
56,-66,2390,0
56,-65,2431,0
56,-66,2454,0
56,-68,2408,0
56,-67,2470,0
56,-66,2477,0
56.5,65,2457,0
56.5,66,2420,0
56.5,68,2481,0
56.5,68,2486,0
56.5,68,2405,0
56.5,75,2445,0
56.5,77,2502,0
56.5,79,2491,0
56.5,72,2471,0
56.5,69,2492,0
56.5,66,2401,0
56.5,73,2554,0
56.5,70,2575,0
56.5,71,2488,0
56.5,69,2390,0
56.5,61,2450,0
56.5,-75,2432,0
56.5,-71,2428,0
56.5,-73,2466,0
57.5,65,2404,0
57.5,66,2459,0
57.5,70,2413,0
57.5,69,2464,0
57.5,72,2513,0
57.5,72,2491,0
57.5,71,2431,0
57.5,70,2488,0
57.5,69,2451,0
57.5,70,2404,0
57.5,69,2484,0
57.5,66,2489,0
57.5,66,2412,0
57.5,67,2454,0
57.5,67,2478,0
57.5,68,2475,0
57.5,69,2416,0
57.5,69,2435,0
57.5,69,2433,0
57.5,72,2443,0
57.5,73,2448,0
57.5,74,2429,0
57.5,69,2436,0
58.5,-70,2381,0
58.5,-77,2448,0
59.5,67,2413,0
59.5,69,2482,0
59.5,66,2482,0
59.5,67,2488,0
59.5,66,2441,0
59.5,69,2445,0
59.5,67,2456,0
59.5,66,2460,0
59.5,66,2422,0
59.5,68,2452,0
59.5,65,2437,0
59.5,65,2488,0
59,75,2433,0
59,77,2523,0
59,78,2487,0
59,79,2498,0
59,78,2379,0
59,73,2445,0
59,78,2441,0
59,75,2545,0
59,69,2562,0
59,75,2470,0
59,65,2470,0
59,-74,2471,0
59,-64,2450,0
58.5,-64,2406,0
58,72,2393,0
58,67,2486,0
58,67,2501,0
58,68,2421,0
58,69,2450,0
58,70,2486,0
58,69,2390,0
58,68,2503,0
58,-72,2378,0
59,69,2444,0
59,71,2473,0
59,71,2427,0
59.5,76,2402,0
59.5,77,2457,0
59.5,79,2499,0
59.5,79,2575,0
59.5,79,2413,0
59.5,75,2524,0
59.5,74,2381,0
59.5,75,2490,0
59.5,75,2373,0
59.5,76,2556,0
59.5,76,2380,0
59.5,77,2525,0
59.5,76,2392,0
59.5,76,2449,0
59.5,76,2508,0
59.5,75,2449,0
59.5,74,2514,0
59.5,70,2584,0
60,-66,2479,0
60,-65,2484,0
60,-71,2440,0
60,-70,2452,0
60,-71,2476,0
60,-76,2433,0
60,-71,2461,0
60,-67,2391,0
59,-76,2443,0
58.5,-65,2398,0
58.5,-71,2477,0
58.5,-64,2465,0
59.5,68,2450,0
59.5,67,2486,0
59.5,68,2502,0
59.5,67,2409,0
59.5,65,2482,0
59.5,-65,2445,0
59.5,-72,2464,0
60,-73,2419,0
60,-74,2460,0
60,-65,2394,0
60,-69,2482,0
60,-73,2480,0
60,-73,2473,0
60,-72,2437,0
60,-66,2466,0
60,-76,2453,0
60,-79,2416,0
59.5,-79,2419,0
59.5,-83,2398,0
59.5,-83,2372,0
59.5,-67,2393,0
59.5,-64,2410,0
57.5,64,2440,0
57.5,-74,2430,0
57.5,-64,2469,0
57.5,-76,2442,0
57.5,-64,2429,0
59.5,76,2485,0
59.5,75,2410,0
59.5,69,2468,0
59.5,65,2466,0
60,76,2472,0
60,78,2459,0
60,78,2501,0
60,72,2467,0
60,70,2430,0
60,75,2500,0
60,77,2414,0
60,68,2419,0
60,70,2421,0
60,-76,2464,0
60,-77,2420,0
60,-71,2383,0
60,-68,2400,0
60,-73,2376,0
60,-74,2410,0
60,-68,2378,0
60,-67,2396,0
60,-71,2403,0
60,-67,2376,0
60,-66,2389,0
60,-71,2379,0
60,-72,2381,0
60,-68,2424,0
59.5,-66,2452,0
59.5,-75,2447,0
58.5,-64,2464,0
56.5,65,2428,0
56.5,69,2455,0
56.5,69,2384,0
56.5,69,2434,0
56.5,-68,2431,0
56.5,-63,2432,0
56.5,-64,2457,0
57.5,-66,2472,0
57.5,-70,2379,0
57.5,-64,2410,0
58,-65,2396,0
59,-68,2373,0
59,-80,2425,0
59,-64,2410,0
59.5,-72,2469,0
59.5,-74,2467,0
59.5,-76,2432,0
59.5,-76,2436,0
59.5,-64,2440,0
59.5,-66,2426,0
59.5,-73,2435,0
59,-81,2422,0
59,-81,2394,0
59,-74,2378,0
59,-75,2464,0
59,-71,2385,0
59,-74,2469,0
59,-75,2461,0
59,-66,2469,0
59.5,-92,2388,0
59.5,-91,2388,0
59.5,-88,2413,0
59.5,-92,2373,0
59.5,-95,2397,0
59.5,-94,2377,0
59.5,-96,2394,0
59.5,-94,2386,0
59.5,-95,2373,0
59.5,-95,2390,0
59.5,-93,2385,0
59.5,-83,2390,0
59,-80,2417,0
57.5,-64,2428,0
56.5,-78,2436,0
56.5,-63,2431,0
56,-78,2399,0
56,-78,2398,0
56.5,-68,2481,0
57,-64,2419,0
57,-66,2397,0
57,-68,2398,0
57.5,-80,2385,0
57.5,-70,2481,0
57.5,-65,2445,0
58.5,66,2426,0
59,67,2462,0
59,66,2417,0
59,68,2413,0
59,66,2395,0
59,65,2474,0
59.5,-68,2474,0
59.5,-75,2464,0
59.5,-77,2453,0
59.5,-65,2410,0
59.5,-82,2385,0
59.5,-76,2394,0
59.5,-76,2374,0
59.5,-78,2434,0
59.5,-78,2418,0
59.5,-81,2421,0
59.5,-80,2377,0
59.5,-79,2399,0
59.5,-74,2383,0
60,-70,2477,0
60,-80,2412,0
60,-76,2411,0
60,-81,2408,0
60,-67,2381,0
60,-72,2392,0
60,-84,2390,0
60,-86,2396,0
60,-86,2378,0
60,-88,2378,0
60,-88,2401,0
60,-65,2425,0
60,-68,2492,0
60,-72,2451,0
60,-73,2450,0
60,-75,2470,0
60,-76,2381,0
60,-83,2402,0
60,-86,2402,0
60,-85,2383,0
59.5,-83,2392,0
59,70,2393,0
59,73,2414,0
59,73,2514,0
59,73,2408,0
59,74,2487,0
59,67,2420,0
59,-69,2482,0
59,-72,2375,0
59.5,-73,2462,0
59.5,-82,2414,0
59.5,-72,2390,0
59.5,-69,2394,0
59.5,-81,2386,0
59.5,-78,2397,0
59.5,-74,2460,0
60,-75,2424,0
60,-82,2377,0
60,-72,2399,0
59.5,-77,2405,0
60,-85,2378,0
60,-84,2373,0
60,-83,2374,0
60,-82,2378,0
60,-83,2407,0
60,-76,2455,0
60,-84,2412,0
60,66,2396,0
60,68,2456,0
60,70,2450,0
60,69,2443,0
60,70,2401,0
60,70,2467,0
60,70,2410,0
60,69,2489,0
60,69,2427,0
60,69,2468,0
60,69,2449,0
60,69,2434,0
60,68,2407,0
59,-66,2477,0
59,-69,2488,0
59,-79,2429,0
59.5,67,2398,0
59.5,67,2444,0
59.5,68,2478,0
59.5,67,2443,0
59.5,67,2445,0
59.5,68,2408,0
59.5,67,2504,0
59.5,68,2432,0
59.5,68,2497,0
59.5,68,2402,0
59.5,67,2468,0
59.5,68,2421,0
59.5,68,2481,0
59.5,68,2500,0
59.5,68,2413,0
59,67,2439,0
58.5,72,2413,0
58.5,75,2473,0
58.5,75,2521,0
58.5,75,2471,0
58.5,75,2492,0
58.5,75,2527,0
58.5,75,2446,0
58.5,75,2536,0
58.5,76,2513,0
58.5,76,2536,0
58.5,76,2552,0
58.5,76,2491,0
58.5,77,2475,0
58.5,78,2506,0
58.5,77,2483,0
58.5,77,2418,0
58.5,75,2441,0
58.5,74,2410,0
58.5,74,2439,0
58.5,74,2528,0
58.5,74,2389,0
58.5,74,2445,0
58.5,72,2527,0
58.5,70,2514,0
58.5,69,2463,0
58.5,69,2397,0
58,68,2397,0
58,65,2492,0
56,-70,2439,0
54.5,-69,2386,0
54.5,-65,2431,0
54.5,-61,2408,0
53,-32,2441,0
52.5,-5,2443,0
52,1,2443,0
52,13,2441,0
52,14,2443,0
48,-67,2442,0
48,-66,2450,0
48,-69,2449,0
48,-72,2416,0
48,-72,2410,0
48,-73,2400,0
47,-70,2377,0
47,-72,2417,0
47,-73,2390,0
47,-76,2395,0
47,-76,2381,0
47,-76,2376,0
46.5,-76,2374,0
46.5,-76,2392,0
46,-75,2393,0
46,-75,2396,0
46,-76,2380,0
46,-76,2381,0
46,-76,2400,0
46,-74,2393,0
46,-74,2386,0
46,-74,2401,0
46,-73,2387,0
46,-71,2397,0
46,-69,2391,0
46,-68,2416,0
46,-67,2389,0
46,-66,2438,0
46,-66,2411,0
46,-66,2435,0
46,-66,2459,0
46,-65,2443,0
44,13,2441,0
43,34,2441,0
42,40,2441,0
41,39,2441,0
40,4,2441,0
37,44,2441,0
36,63,2454,0
36,66,2452,0
36,70,2406,0
36,72,2496,0
36,64,2435,0
36,70,2498,0
36,69,2538,0
36,66,2437,0
36,66,2420,0
36,65,2400,0
36,67,2540,0
36,68,2389,0
36,67,2437,0
36,69,2492,0
36,70,2401,0
36,71,2496,0
36,71,2426,0
36,73,2442,0
36,74,2461,0
36,74,2486,0
36,74,2511,0
36,74,2445,0
36,75,2451,0
36,74,2544,0
36,74,2474,0
36,74,2470,0
36,74,2518,0
36,75,2518,0
36,75,2520,0
36,75,2379,0
36,75,2522,0
36,75,2516,0
33.5,75,2508,0
33.5,75,2505,0
33.5,75,2488,0
33.5,75,2472,0
33.5,76,2512,0
33.5,76,2533,0
33,78,2523,0
33,80,2534,0
33,81,2501,0
33,80,2554,0
33,82,2573,0
33,83,2409,0
33,84,2551,0
33,84,2543,0
33,84,2488,0
33,83,2626,0
33,87,2528,0
33,88,2609,0
33,86,2592,0
33,83,2503,0
33,85,2639,0
33,87,2522,0
33,88,2597,0
32,83,2531,0
32,83,2573,0
32,86,2554,0
32,83,2544,0
32,83,2458,0
32,90,2594,0
32,82,2493,0
32,88,2631,0
32,84,2556,0
31.5,81,2604,0
31.5,81,2532,0
31.5,82,2529,0
31.5,85,2445,0
31.5,84,2566,0
31.5,83,2396,0
31.5,83,2574,0
31.5,83,2572,0
31.5,82,2423,0
30.5,81,2507,0
30.5,81,2598,0
30.5,83,2547,0
30.5,82,2452,0
30.5,82,2607,0
30.5,82,2539,0
30.5,83,2539,0
30.5,82,2585,0
30.5,83,2529,0
30.5,86,2535,0
30.5,82,2535,0
30.5,86,2679,0
30.5,88,2525,0
30.5,88,2633,0
30.5,90,2653,0
30.5,91,2605,0
30.5,88,2569,0
30.5,89,2637,0
30.5,93,2654,0
30.5,93,2656,0
30.5,93,2661,0
30.5,94,2697,0
30.5,96,2680,0
30.5,94,2678,0
30.5,93,2695,0
